X,Y,OBJECTID,REPT_NO,LABEL,YEARDRILLED,GRIDNAME,GRIDLINE,GRIDSTATION,LOCATIONMAP,COMMENTS,AZIMUTHTRUE,DIP,LENGTH_M,OVERBURDEN_M,SURFACEROCK,CORESIZE,LOGSREPORTED,LOCATIONDETAIL
-65.8227909246282,47.4076743542464,14833,UNIDENTIFIED,B214,,,,,,Noranda data,,,,,,,,Noranda data
-65.8228030291227,47.4077643746343,14834,472303,B-180,1957,,,,1,,95,55,101.8032,10.0584,Massive sulphides,17,1,Noranda data
-65.8227366977972,47.4067295673252,14835,UNIDENTIFIED,B260,,,,,,Noranda data,,,,,,,,Noranda data
-65.8227890934584,47.4078182625551,14836,UNIDENTIFIED,B213,,,,,,Noranda data,,,,,,,,Noranda data
-65.8228057490745,47.408591924993,14837,472303,B-186,1957,,,,1,,95,63,91.44,3.6576,Iron formation,17,1,Noranda data
-65.822707653674,47.4079706989266,14838,UNIDENTIFIED,B212,,,,,,Noranda data,,,,,,,,Noranda data
-65.8226856198082,47.4076197670233,14839,UNIDENTIFIED,B165,,,,,,Noranda data,,,,,,,,Noranda data
-65.822637775353,47.4072147140338,14840,UNIDENTIFIED,F53-13,,,,,,Noranda data,,,,,,,,Noranda data
-65.82265992322,47.4075566517198,14841,UNIDENTIFIED,B215,,,,,,Noranda data,,,,,,,,Noranda data
-65.8226820713594,47.4078985893657,14842,472302,B-172,1956,,,,2,,95,45,60.96,,Massive sulphides,17,1,Noranda data
-65.8226797820135,47.4080784747349,14843,UNIDENTIFIED,B211,,,,,,Noranda data,,,,,,,,Noranda data
-65.8227059079715,47.4091490255935,14844,472303,B-187,1957,,,,1,,95,55,92.964,2.1336,"Quartz feldspar ""eye"" schist, chloritic",17,1,Noranda data
-65.8226407217032,47.4080242759955,14845,472302,B-161,1956,,,,2,,95,50,92.0496,,Massive sulphides,9,1,Noranda data
-65.8226430111777,47.4078443906244,14846,472302,B-179,1956,,,,2,,95,45,50.9016,,"Iron formation, massive sulphides",17,1,Noranda data
-65.8225548477414,47.4074840758369,14847,472302,B-164,1956,,,,2,,95,62,82.9056,,Massive sulphides,17,1,Noranda data
-65.8226494764072,47.4094185427027,14848,472303,B-188,1957,,,,1,,95,54,76.2,4.572,"Quartz feldspar ""eye"" schist",17,1,Noranda data
-65.8226194591984,47.4086537969999,14849,UNIDENTIFIED,B261,,,,,,Noranda data,,,,,,,,Noranda data
-65.8225028825881,47.4074028165102,14850,UNIDENTIFIED,B216,,,,,,Noranda data,,,,,,,,Noranda data
-65.8225011651492,47.4075377305552,14851,UNIDENTIFIED,B198,,,,,,Noranda data,,,,,,,,Noranda data
-65.8224993332027,47.4076816388635,14852,472302,B-173,1956,,,,2,,95,45,52.4256,,Massive sulphides,17,1,Noranda data
-65.8225038804151,47.4083652809677,14853,UNIDENTIFIED,B209,,,,,,Noranda data,,,,,,,,Noranda data
-65.8224836466665,47.408913853486,14854,UNIDENTIFIED,B205,,,,,,Noranda data,,,,,,,,Noranda data
-65.8224392379291,47.408238972567,14855,UNIDENTIFIED,B210,,,,,,Noranda data,,,,,,,,Noranda data
-65.8224545144513,47.409120566122,14856,472302,B-155,1956,,,,2,,95,48,82.6008,,Iron formation ,17,1,Noranda data
-65.822418545513,47.4088235221573,14857,472302,B-160,1956,,,,2,,95,62,81.6864,,Massive sulphides,9,1,Noranda data
-65.8223678743478,47.4075999130847,14858,472302,B-166,1956,,,,2,,95,45,50.9016,,Massive sulphides,17,1,Noranda data
-66.0802584480258,47.2921422964392,14859,471389,NB-54-128,1954,,,,1,,163,45,124.968,4.572,Greenstone,17,1,Noranda data
-66.0801736126555,47.2911615172365,14860,UNIDENTIFIED,S-47,,,,,,Noranda data,,,,,,,,Noranda data
-66.0801124620392,47.290531634568,14861,UNIDENTIFIED,S-615,,,,,,Noranda data,,,,,,,,Noranda data
-66.080166964062,47.2920070363682,14862,UNIDENTIFIED,S-132,,,,,,Noranda data,,,,,,,,Noranda data
-66.080242677651,47.2941481547457,14863,UNIDENTIFIED,S-139,,,,,,Noranda data,,,,,,,,Noranda data
-66.0800299563885,47.2909361156622,14864,471390,S-55-180,1955,,,,2,,,90,48.1584,4.2672,"Fault; massive tuff",17,1,Noranda data
-66.0800764710053,47.2917458478483,14865,471390,S-55-188,1955,,,,2,,,90,46.3296,1.8288,Type A tuffs,17,1,Noranda data
-66.0799134497446,47.2906208613362,14866,471390,S-55-181,1955,,,,2,,,90,46.0248,3.048,Quartz feldspar porphyry,17,1,Noranda data
-66.080285093752,47.2971616779767,14867,UNIDENTIFIED,S-939,,,,,,Noranda data,,,,,,,,Noranda data
-66.0799330258938,47.2914934615369,14868,471390,S-55-186,1955,,,,2,,,88,49.0728,4.2672,Type A tuffs,17,1,Noranda data
-66.0797897237213,47.2912230852605,14869,471390,S-55-182,1955,,,,2,,,90,50.9016,1.2192,Type A tuffs,17,1,Noranda data
-66.0798390499524,47.2933551131572,14870,UNIDENTIFIED,S-72,,,,,,Noranda data,,,,,,,,Noranda data
-66.0796077532931,47.2908266358331,14871,471389,NB-54-102,1954,,,,1,,343,45,121.92,9.4488,Sheared quartz feldspar porphyry,17,1,Noranda data
-66.0796077532931,47.2908266358331,14872,471389,NB-54-103,1954,,,,1,,343,90,91.44,6.096,Quartz feldspar porphyry,17,1,Noranda data
-66.0797484854349,47.293102919363,14873,UNIDENTIFIED,S-141,,,,,,Noranda data,,,,,,,,Noranda data
-66.0796581342244,47.2928237408384,14874,UNIDENTIFIED,S-1187,,,,,,Noranda data,,,,,,,,Noranda data
-66.0795357720653,47.2915729703233,14875,471390,S-55-187,1955,,,,2,,,89,47.5488,3.048,Type A tuffs,17,1,Noranda data
-66.0796115306115,47.2937050944699,14876,UNIDENTIFIED,S-50,,,,,,Noranda data,,,,,,,,Noranda data
-66.0794942411358,47.2934887836409,14877,UNIDENTIFIED,S-49,,,,,,Noranda data,,,,,,,,Noranda data
-66.0794242682598,47.2923011702193,14878,UNIDENTIFIED,S-153,,,,,,Noranda data,,,,,,,,Noranda data
-66.0795279535375,47.2942444979663,14879,UNIDENTIFIED,S-145,,,,,,Noranda data,,,,,,,,Noranda data
-66.0794042449188,47.2931646305528,14880,UNIDENTIFIED,S-1188,,,,,,Noranda data,,,,,,,,Noranda data
-66.0793205576665,47.2920399329251,14881,471389,NB-54-130,1954,,,,1,,163,45,129.54,3.048,"Banded, siliceous chloritic greenstone ",17,1,Noranda data
-66.0791960074846,47.291068003221,14882,471390,S-55-183,1955,,,,2,,,90,61.2648,3.048,Quartz feldspar porphyry,17,1,Noranda data
-66.0791238393736,47.2935144180641,14883,UNIDENTIFIED,S-143,,,,,,Noranda data,,,,,,,,Noranda data
-66.0788274672093,47.2908597697265,14884,471390,S-55-184,1955,,,,2,,,90,61.8744,4.2672,Quartz porphyry,17,1,Noranda data
-66.0788641723854,47.2929107960131,14885,475343,S-1365,1996,,,,1,only first page of log reported,343,-56,238.9632,,,15,2,Noranda data
-66.078630138501,47.2890600196495,14886,475343,ST-1326,1996,,,,1,only first page of log reported,340,-50,665.0736,,,15,2,Noranda data
-66.0808284800726,47.3273061885947,14887,474408,ST-406,1991,,,,1,,333,-45,154.33,6.28,Altered siliceous tuff,15,1,Noranda data
-66.0781962184708,47.2854153961537,14888,UNIDENTIFIED,S-1032,,,,,,Noranda data,,,,,,,,Noranda data
-66.0783133640628,47.2906689932245,14889,471390,S-55-185,1955,,,,2,,,90,61.8744,1.524,Massive tuff,17,1,Noranda data
-66.0790883585328,47.3047222107987,14890,475343,S-1360,1996,,,,1,only first page of log reported ,330,-52,494.6904,,,15,2,Noranda data
-66.0777894954196,47.2833540158801,14891,UNIDENTIFIED,S-1044B,,,,,,Noranda data,,,,,,,,Noranda data
-66.0782889242994,47.2937632323043,14892,475343,S-1362,1996,,,,1,only first page of log reported ,343,-46.5,562.356,,,15,2,Noranda data
-66.0780883340142,47.2907041508517,14893,UNIDENTIFIED,S-889,,,,,,Noranda data,,,,,,,,Noranda data
-66.036372631342,47.300330728705,14894,471390,S-55-192,1955,,,,2,,,90,23.1648,3.6576,Gossan,17,1,Noranda data
-66.0363945455413,47.3008525345382,14895,UNIDENTIFIED,S-1038,,,,,,Noranda data,,,,,,,,Noranda data
-66.036532366017,47.3032547880165,14896,475343,S-1355,1996,,,,1,only first page of log reported,169,-66,507.492,,,15,2,Noranda data
-66.0362943111234,47.3002134771338,14897,471390,S-55-191,1955,,,,2,,,90,30.7848,6.7056,Gossan,17,1,Noranda data
-66.036299407297,47.3011489915047,14898,UNIDENTIFIED,S-1050,,,,,,Noranda data,,,,,,,,Noranda data
-66.0362292920133,47.3000872838484,14899,471390,S-55-190,1955,,,,2,,,90,28.0416,1.8288,Gossan,17,1,Noranda data
-66.0362213205068,47.3010047554552,14900,471390,S-55-420,1955,,,,2,,,44,99.06,6.4008,Quartz feldspar porphyry,17,1,Noranda data
-66.0362221801952,47.3009058124509,14901,UNIDENTIFIED,S-1048,,,,,,Noranda data,,,,,,,,Noranda data
-66.0362093481572,47.3008607851925,14902,UNIDENTIFIED,S-1039,,,,,,Noranda data,,,,,,,,Noranda data
-66.0361145215579,47.3011212627318,14903,UNIDENTIFIED,S-1024,,,,,,Noranda data,,,,,,,,Noranda data
-66.0361026276451,47.300968297645,14904,UNIDENTIFIED,S-329,,,,,,Noranda data,,,,,,,,Noranda data
-66.0360496581408,47.3009770797412,14905,UNIDENTIFIED,S-1042,,,,,,Noranda data,,,,,,,,Noranda data
-66.0359976269144,47.300877923992,14906,UNIDENTIFIED,S-1025,,,,,,Noranda data,,,,,,,,Noranda data
-66.0359977832966,47.3008599343548,14907,UNIDENTIFIED,S-1040,,,,,,Noranda data,,,,,,,,Noranda data
-66.035909916012,47.3003198728365,14908,UNIDENTIFIED,S-66,,,,,,Noranda data,,,,,,,,Noranda data
-66.035806324874,47.3000675922276,14909,UNIDENTIFIED,S-331,,,,,,Noranda data,,,,,,,,Noranda data
-66.0358064030956,47.300058597407,14910,471390,S-55-430,1955,,,,2,,,90,53.0352,2.4384,Quartz feldspar porphyry,17,1,Noranda data
-66.0354809433423,47.2949120658031,14911,UNIDENTIFIED,S-673,,,,,,Noranda data,,,,,,,,Noranda data
-66.0358001507361,47.3038185367271,14912,475343,S-1341,1996,,,,1,only first page of log reported,165,61,550.4688,,,15,2,Noranda data
-66.0352147156158,47.2951178817449,14913,UNIDENTIFIED,S-481,,,,,,Noranda data,,,,,,,,Noranda data
-66.0353365648574,47.300866267804,14914,UNIDENTIFIED,S-339,,,,,,Noranda data,,,,,,,,Noranda data
-66.0352730351684,47.3005691724552,14915,UNIDENTIFIED,S-433,,,,,,Noranda data,,,,,,,,Noranda data
-66.0351816509744,47.3004338772294,14916,UNIDENTIFIED,S-434,,,,,,Noranda data,,,,,,,,Noranda data
-66.0350768878893,47.3003165182709,14917,UNIDENTIFIED,S-435,,,,,,Noranda data,,,,,,,,Noranda data
-66.0349755110005,47.3043639179315,14918,475343,S-1352,1996,,,,1,only first page of log reported,165,-75,657.7584,,,15,2,Noranda data
-66.0348016164693,47.3015567368515,14919,UNIDENTIFIED,S-341,,,,,,Noranda data,,,,,,,,Noranda data
-66.0406854095072,47.4076132039406,14920,471420,LE-3,1955,,,,2,,157,50,137.16,12.192,Meta-porphyry tuff,17,1,Noranda data
-66.0406617071107,47.41649999814,14921,471420,LE-6,1955,,,,2,,157,50,104.8512,4.572,Greywacke ,17,1,Noranda data
-66.0339924235817,47.3018503099661,14922,UNIDENTIFIED,S-1012,,,,,,Noranda data,,,,,,,,Noranda data
-66.0339794361355,47.3018232721035,14923,UNIDENTIFIED,S-679,,,,,,Noranda data,,,,,,,,Noranda data
-66.0339810362401,47.3031545577433,14924,UNIDENTIFIED,S-676,,,,,,Noranda data,,,,,,,,Noranda data
-66.0337477857641,47.3010937302756,14925,UNIDENTIFIED,S-679A,,,,,,Noranda data,,,,,,,,Noranda data
-66.0332703080548,47.295208976821,14926,UNIDENTIFIED,S-672,,,,,,Noranda data,,,,,,,,Noranda data
-66.0334487703901,47.3005078375242,14927,UNIDENTIFIED,S-1011,,,,,,Noranda data,,,,,,,,Noranda data
-66.0330930901029,47.2988422979451,14928,UNIDENTIFIED,S-1011B,,,,,,Noranda data,,,,,,,,Noranda data
-66.032925922464,47.2983019127334,14929,UNIDENTIFIED,S-1011A,,,,,,Noranda data,,,,,,,,Noranda data
-67.0484700536271,46.3666078832102,14930,476956,SB-07-44,2007,,,,1,,97,-55,344,5,Gabbro,19,1,Coordinates provided
-67.0424706888993,46.3696823070313,14931,476956,SB-07-45,2007,,,,1,,270,-55,295,10.42,Intermediate to mafic ash lapilli tuffs ,19,1,Coordinates provided
-67.0412266921642,46.3699310385277,14932,476956,SB-07-46,2007,,,,1,,277,-55,248,7.85,Tuffaceous metasediment and banded tuffs ,19,1,Coordinates provided
-67.049517096089,46.3667787434915,14933,476956,SB-07-47,2007,,,,1,,97,-55,332,9.08,Gabbro,19,1,Coordinates provided
-67.0422564744759,46.3691296452044,14934,476956,SB-07-48,2007,,,,1,,272,-55,253,17,Tuffaceous metasediment ,19,1,Coordinates provided
-67.050836394973,46.3658743018905,14935,476956,SB-07-49,2007,,,,1,,95,-55,302,5.15,Gabbro,19,1,Coordinates provided
-67.0509060810372,46.3650115069863,14936,476956,SB-07-50,2007,,,,1,,97,-55,313,2.74,Gabbro,19,1,Coordinates provided
-67.0426124561259,46.3682627975887,14937,476956,SB-07-51,2007,,,,1,,272,-55,276,24,Felsic intermediate ash tuff,19,1,Coordinates provided
-67.0496612637087,46.364918266376,14938,476956,SB-07-52,2007,,,,1,,97,-55,319,9.85,Gabbro,19,1,Coordinates provided
-67.0432802748339,46.3674012137874,14939,476956,SB-07-53,2007,,,,1,,272,-55,268,16.75,Felsic ash tuff,19,1,Coordinates provided
-67.0435589657389,46.3665149369669,14940,476956,SB-07-54,2007,,,,1,,277,-55,298,14.2,Mafic ash tuffs and felsic ash to lapilli tuffs,19,1,Coordinates provided
-67.0505884683578,46.3640700557139,14941,476956,SB-07-55,2007,,,,1,,97,-55,266,5.25,Gabbro,19,1,Coordinates provided
-67.049290910489,46.3640028869116,14942,476956,SB-07-56,2007,,,,1,,90,-55,207,7.5,Altered gabbro,19,1,Coordinates provided
-67.0433730078809,46.3669887972639,14943,476956,SB-07-57,2007,,,,1,,272,-55,252,12.55,Mafic to intermediate ash tuffs,19,1,Coordinates provided
-67.0479622110223,46.3655372406558,14944,476956,SB-07-58,2007,,,,1,,92,-55,344,8,Mafic/intermediate ash tuff,19,1,Coordinates provided
-67.0428214570105,46.3678703425146,14945,476956,SB-07-59,2007,,,,1,,272,-55,289,19,Intermediate to felsic ash tuff,19,1,Coordinates provided
-67.0471011270739,46.3656215320988,14946,476956,SB-07-60,2007,,,,1,,92,-55,239,9.5,Mafic ash tuff,19,1,Coordinates provided
-67.0428813341513,46.3687443921886,14947,476956,SB-07-61,2007,,,,1,,272,-55,282,16.7,Tuffaceous metasediment ,19,1,Coordinates provided
-67.0446107072159,46.3680089276826,14948,476956,SB-07-62,2007,,,,1,,272,-55,131,11.07,Tuffaceous metasediments ,19,1,Coordinates provided
-67.0454705159379,46.3672317075627,14949,476956,SB-07-63,2007,,,,1,,92,-55,194,9.5,Intermediate medium ash to lapilli tuffs,19,1,Coordinates provided
-67.0437824099277,46.3679048191357,14950,476956,SB-07-64,2007,,,,1,,272,-55,197,14.2,Medium mafic ash and lapilli tuffs,19,1,Coordinates provided
-67.0468474607128,46.3658061969559,14951,476956,SB-07-65,2007,,,,1,,92,-55,249,14,Mafic ash tuff,19,1,Coordinates provided
-67.043281005989,46.3673832161881,14952,476956,SB-07-66,2007,,,,1,,272,-70,560.64,17.8,Intermediate lapilli ash tuffs,19,1,Coordinates provided
-67.0468468607084,46.3658241939576,14953,476956,SB-07-67,2007,,,,1,,51,-55,227,13.5,Banded tuff,19,1,Coordinates provided
-67.0468985560943,46.3658341131384,14954,476956,SB-07-68,2007,,,,1,,7,-55,169,6.95,Mafic and felsic tuffs,19,1,Coordinates provided
-67.046754669402,46.3658586441879,14955,476956,SB-07-69,2007,,,,1,,272,-55,149,10.7,Mafic ash tuff,19,1,Coordinates provided
-67.0481634262074,46.3646317101652,14956,476956,SB-07-70,2007,,,,1,,92,-55,200,3.4,"Ash lapilli, augen lapilli, felsic to intermediate tuffs ",19,1,Coordinates provided
-67.0425983985736,46.370476500469,14957,476956,SB-07-71,2007,,,,1,,270,-55,241,15,Mafic ash  tuff,19,1,Coordinates provided
-67.0486663935791,46.3629212918584,14958,476956,SB-07-72,2007,,,,1,,272,-55,221,3,Intermixed tuffs,19,1,Coordinates provided
-67.0474489528295,46.3627924472825,14959,476956,SB-07-73,2007,,,,1,,272,-55,258.1,6,Intermediate to mafic ash tuff,19,1,Coordinates provided
-65.822325493447,47.4078065480296,14960,472302,B-178,1956,,,,2,,95,45,48.768,,Massive sulphides,17,1,Noranda data
-65.8223246917582,47.4078695079083,14961,472302,B-171,1956,,,,2,,95,45,51.816,,Massive sulphides,17,1,Noranda data
-65.8223513831232,47.4088950875718,14962,UNIDENTIFIED,B200,,,,,,Noranda data,,,,,,,,Noranda data
-65.8222873499605,47.4076803950179,14963,UNIDENTIFIED,B196,,,,,,Noranda data,,,,,,,,Noranda data
-65.8223095737664,47.4090567510998,14964,UNIDENTIFIED,B204,,,,,,Noranda data,,,,,,,,Noranda data
-65.8222618454834,47.4086427038747,14965,UNIDENTIFIED,B217,,,,,,Noranda data,,,,,,,,Noranda data
-65.8221947218443,47.4076708564445,14966,472302,B-174,1956,,,,2,,95,45,53.34,,Massive sulphides,5,1,Noranda data
-65.8222220979083,47.4086424705998,14967,UNIDENTIFIED,B207,,,,,,Noranda data,,,,,,,,Noranda data
-65.822197546891,47.4084894125512,14968,UNIDENTIFIED,B208,,,,,,Noranda data,,,,,,,,Noranda data
-65.8221804029161,47.4087951398279,14969,UNIDENTIFIED,B206,,,,,,Noranda data,,,,,,,,Noranda data
-65.8221655498893,47.4089209817755,14970,UNIDENTIFIED,B218,,,,,,Noranda data,,,,,,,,Noranda data
-65.8222051444567,47.4099736216825,14971,UNIDENTIFIED,B266,,,,,,Noranda data,,,,,,,,Noranda data
-65.8220872408813,47.4077871597793,14972,UNIDENTIFIED,B194,,,,,,Noranda data,,,,,,,,Noranda data
-65.8220996472909,47.4088936101252,14973,UNIDENTIFIED,B199,,,,,,Noranda data,,,,,,,,Noranda data
-65.8220235166986,47.4075888969786,14974,472302,B-167,1956,,,,2,,95,45,51.2064,,Massive sulphides,17,1,Noranda data
-65.8219946126162,47.4077776210453,14975,472302,B-177,1956,,,,2,,95,45,48.768,,Massive sulphides,17,1,Noranda data
-65.8220428691997,47.4091901097451,14976,UNIDENTIFIED,B203,,,,,,Noranda data,,,,,,,,Noranda data
-65.8219671979662,47.4078494196135,14977,472302,B-170,1956,,,,2,,95,,52.7304,,Massive sulphides,17,1,Noranda data
-65.8220296198722,47.4091900319628,14978,UNIDENTIFIED,B219,,,,,,Noranda data,,,,,,,,Noranda data
-65.8219163793157,47.4076782173519,14979,UNIDENTIFIED,B197,,,,,,Noranda data,,,,,,,,Noranda data
-65.8220014024286,47.4093247903525,14980,UNIDENTIFIED,B202,,,,,,Noranda data,,,,,,,,Noranda data
-65.8220014024286,47.4093247903525,14981,UNIDENTIFIED,B202B,,,,,,Noranda data,,,,,,,,Noranda data
-65.8218770908717,47.4076420068869,14982,472302,B-175,1956,,,,2,,95,45,40.5384,,Massive sulphides,17,1,Noranda data
-65.8217821705345,47.4078123533433,14983,UNIDENTIFIED,B223,,,,,,Noranda data,,,,,,,,Noranda data
-65.8217538385907,47.4079561059981,14984,UNIDENTIFIED,B226,,,,,,Noranda data,,,,,,,,Noranda data
-65.8217559018126,47.4077942091838,14985,UNIDENTIFIED,B195,,,,,,Noranda data,,,,,,,,Noranda data
-65.8217190206029,47.4075691190376,14986,472302,S-168,1956,,,,2,,95,45,30.48,,Massive sulphides,5,1,Noranda data
-65.8218574477192,47.4102234386391,14987,UNIDENTIFIED,B268,,,,,,Noranda data,,,,,,,,Noranda data
-65.8217064594635,47.4075150756092,14988,472302,B-163,1956,,,,2,,275,32,104.2416,,Massive sulphides,9,1,Noranda data
-65.8217570007245,47.4087476792302,14989,472302,B-154,1956,,,,2,,,90,4.8768,,Massive sulphides,17,1,Noranda data
-65.8216638467887,47.4077396988459,14990,472302,B-176,1956,,,,2,,95,45,39.624,,Massive sulphides,5,1,Noranda data
-65.8218248737379,47.4106999788234,14991,UNIDENTIFIED,B270,,,,,,Noranda data,,,,,,,,Noranda data
-65.8217485182873,47.4094132547704,14992,UNIDENTIFIED,B201,,,,,,Noranda data,,,,,,,,Noranda data
-65.8217030867781,47.4088193220806,14993,472302,B-153,1956,,,,2,,,90,4.8768,,Massive sulphides,17,1,Noranda data
-65.82158704049,47.4064889506001,14994,UNIDENTIFIED,B251,,,,,,Noranda data,,,,,,,,Noranda data
-65.8216098190981,47.4078203359452,14995,472302,S-169,1956,,,,2,,95,45,53.9496,,Iron formation,17,1,Noranda data
-65.8216492873306,47.4088819706394,14996,472302,B-152,1956,,,,2,,,90,4.8768,,Massive sulphides,17,1,Noranda data
-66.07912883086,47.3096516735966,14997,UNIDENTIFIED,S-250,,,,,,Noranda data,,,,,,,,Noranda data
-66.0779660049475,47.2927995714215,14998,475343,S-1364,1996,,,,1,only first page of log reported,343,-46,303.5808,,,15,2,Noranda data
-66.0777394231948,47.2896864224511,14999,UNIDENTIFIED,S-890,,,,,,Noranda data,,,,,,,,Noranda data
-66.0788855275408,47.3103164225968,15000,UNIDENTIFIED,S-245,,,,,,Noranda data,,,,,,,,Noranda data
-66.0778866016944,47.2944813715041,15001,UNIDENTIFIED,S-475,,,,,,Noranda data,,,,,,,,Noranda data
-66.077462888659,47.287877384503,15002,475343,S-1307,1996,,,,1,only first page of log reported,343,-45,473.99448,,,15,2,Noranda data
-66.0771672988755,47.28346867352,15003,UNIDENTIFIED,S-740,,,,,,Noranda data,,,,,,,,Noranda data
-66.0775877076612,47.2938236323477,15004,UNIDENTIFIED,S-476,,,,,,Noranda data,,,,,,,,Noranda data
-66.0783625539661,47.3078768414165,15005,UNIDENTIFIED,S-1033,,,,,,Noranda data,,,,,,,,Noranda data
-66.0773405654329,47.2933100041413,15006,UNIDENTIFIED,S-477,,,,,,Noranda data,,,,,,,,Noranda data
-66.077223242387,47.2914295897393,15007,475343,S-1366,1996,,,,1,only first page of log reported,348,-46,411.7848,,,15,2,Noranda data
-66.0778950136869,47.3051226301332,15008,UNIDENTIFIED,S-1034,,,,,,Noranda data,,,,,,,,Noranda data
-66.0779115580648,47.3097191869718,15009,UNIDENTIFIED,HS-55-245,,,,,,Noranda data,,,,,,,,Noranda data
-66.0778740885859,47.3094402019377,15010,UNIDENTIFIED,G-80-1,,,,,,Noranda data,,,,,,,,Noranda data
-66.0778091022397,47.3092960425999,15011,UNIDENTIFIED,S-246,,,,,,Noranda data,,,,,,,,Noranda data
-66.0767412709385,47.2938565099102,15012,UNIDENTIFIED,S-485,,,,,,Noranda data,,,,,,,,Noranda data
-66.0768699821345,47.2976349375606,15013,UNIDENTIFIED,S-938,,,,,,Noranda data,,,,,,,,Noranda data
-66.0775756627379,47.3103835944143,15014,UNIDENTIFIED,S-249,,,,,,Noranda data,,,,,,,,Noranda data
-66.0765058090454,47.2952049159079,15015,UNIDENTIFIED,S-487,,,,,,Noranda data,,,,,,,,Noranda data
-66.077209276132,47.3098875220923,15016,UNIDENTIFIED,S-248,,,,,,Noranda data,,,,,,,,Noranda data
-66.075960068476,47.2890052581048,15017,475343,S-1344,1996,,,,1,only first page of log reported,340,-45,397.764,,,15,2,Noranda data
-66.0769339736466,47.3095806795893,15018,UNIDENTIFIED,G-80-2,,,,,,Noranda data,,,,,,,,Noranda data
-66.0766464483824,47.3091478601954,15019,UNIDENTIFIED,G-80-3,,,,,,Noranda data,,,,,,,,Noranda data
-66.0763913749075,47.3079595709174,15020,UNIDENTIFIED,S-1035,,,,,,Noranda data,,,,,,,,Noranda data
